lat,lon,year,month,day,SIC,CHL,SST,Sal,u,v,npp,nitrat,SIT,mlotst_glor,Cgla_c1c2,MLDaverCHL,MLDaverSal,MLDaverSST
62.8383,4.175,1998,4,23,0.0,1.851849318,7.000785828,34.55491257,22.99839258,20.63359171,40.58355713,2.17515564,0.0,11.254987716674805,0.0,1.93598473072052,33.28004837036133,6.934703350067139
62.9566,3.917,1998,4,23,0.0,2.031024218,8.066644669,35.14544296,28.0631423,10.41007861,45.41844177,3.83806777,0.0,14.84193515777588,0.0,1.97782301902771,33.458717346191406,7.163532257080078
63.0733,3.657,1998,4,23,0.0,2.164802313,7.955358505,35.07579422,29.47764397,12.61998266,48.00151443,6.211124897,0.0,14.369100570678713,0.0,2.00785231590271,34.0758171081543,7.7801079750061035
63.31,3.133,1998,4,23,0.0,2.296175718,7.603675842,34.851017,4.691374674,5.931370705,52.29335403,8.410481453,0.0,15.117949485778809,0.0,2.3476369380950928,33.925846099853516,7.382792949676514
63.4266,2.87,1998,4,23,0.0,2.204574585,7.553598404,34.5935936,-18.72267574,6.453306973,45.78148651,8.3913517,0.0,17.415876388549805,0.0,2.527712821960449,34.029640197753906,7.271346569061279
63.6633,2.338,1998,4,24,0.0,1.82033515,7.466180325,34.67087173,-0.615652325,19.37463135,24.12332726,8.258162498,0.0,17.380041122436523,0.0,2.0265753269195557,33.813934326171875,7.295080184936523
63.8983,1.802,1998,4,24,0.0,2.0320189,7.895362854,35.2941246,30.84361851,22.82183021,24.67750931,8.40010643,0.0,29.135513305664062,0.0,1.8447272777557373,34.10257339477539,7.512495517730713
64.135,1.262,1998,4,24,0.0,1.78359139,5.875328541,35.07297897,4.850883409,2.916694991,18.48143768,8.795033455,0.0,24.5774040222168,0.0,2.111813545227051,34.6446533203125,7.47048807144165
64.37,0.728,1998,4,24,0.0,1.536550283,6.606402397,35.2396431,6.33546263,10.31655967,14.39580536,8.793172836,0.0,25.56648063659668,0.0,1.3489043712615967,34.588722229003906,6.452972412109375
64.6666,0.0,1998,4,24,0.0,1.127131343,5.895956516,34.96821213,7.015154511,7.962633669,10.14312935,8.198698997,0.0,22.765254974365234,0.0,1.1030901670455933,34.3988037109375,6.351040363311768
65.0167,6.41667,1998,4,29,0.0,0.794959664,8.738534927,34.73299789,0.878240727,-5.17818667,14.00686264,0.100203812,0.0,10.767897605895996,0.0,0.9894371032714844,33.041908264160156,8.318727493286133
75.96,-166.23,1998,4,29,0.964161158,0.034221321,-1.707674146,31.33439636,-2.795083821,-0.128679117,0.008532465,6.931395531,3.978973389,41.54615020751953,0.0,0.03373032435774803,31.018081665039062,-1.6888824701309204
65.0167,6.41667,1998,5,3,0.0,1.077404976,8.27004528,34.88623428,-6.729629636,1.367256604,21.11031532,0.285736263,0.0,19.79216957092285,0.0,1.3268784284591675,33.94569396972656,7.984933853149414
76.05,-165.23,1998,5,5,0.966756761,0.03484755,-1.716186404,31.48391151,-0.092245173,-0.411788467,0.01728528,7.024736404,3.996767282,33.23696517944336,0.0,0.03432314470410347,31.010574340820312,-1.689031958580017
65.0167,6.45,1998,5,11,0.0,1.082884908,7.928602695,34.79843521,6.814329326,0.37240712,24.08715248,0.287201852,0.0,16.680591583251953,0.0,1.158376932144165,33.81492614746094,7.699253082275391
65.0167,6.45,1998,5,13,0.0,0.914133489,8.100681305,34.77700043,11.89662665,3.93477343,16.48158073,0.174482778,0.0,12.077557563781738,0.0,0.9993191361427307,33.42939376831055,7.8159050941467285
69.0333,12.28,1998,5,16,0.0,1.370311499,7.507198811,34.8800354,23.61023575,-1.645259,22.25068855,5.123741627,0.0,15.838891983032228,0.0,1.3241498470306396,33.779632568359375,7.255906105041504
69.4833,10.95,1998,5,16,0.0,0.969184101,7.37857914,34.89429474,7.447292656,-9.271028638,15.49031544,6.934442043,0.0,16.64344024658203,0.0,0.8103925585746765,33.76913833618164,7.098728656768799
69.7,10.27,1998,5,16,0.0,1.383790612,7.056080818,35.09052277,16.40678048,7.9804115,19.77292824,7.553137302,0.0,25.497602462768555,0.0,1.1581825017929077,34.03897476196289,7.028732776641846
69.95,9.583,1998,5,16,0.0,1.36912787,6.817977905,35.15550232,13.34050596,3.354256973,19.21524811,8.02657795,0.0,21.288360595703125,0.0,1.3556760549545288,34.18279266357422,6.754105091094971
68.58,13.58,1998,5,17,0.0,1.455271244,6.68838501,34.43012238,12.6148209,0.617764052,26.36591721,1.496378541,0.0,23.64151382446289,1536.189768,1.3549861907958984,33.70026779174805,6.5250678062438965
68.7333,13.17,1998,5,17,0.0,1.396046638,7.408305645,34.70688629,22.66296893,8.578203619,25.09976006,2.717921019,0.0,24.215940475463867,0.0,1.3024739027023315,33.801578521728516,6.891018390655518
76.31,-166.21,1998,5,18,0.958780885,0.035154413,-1.713669181,31.36797142,-4.749108106,2.422136627,0.022010595,6.908881664,4.023812771,44.12100982666016,2.3916,0.035323526710271835,31.01262092590332,-1.6935491561889648
64.135,1.261,1998,5,19,0.0,1.160261035,9.093289375,35.33483505,25.71547627,8.75794515,21.42078972,5.44320631,0.0,36.92654037475586,0.0,1.0125683546066284,34.850303649902344,9.269126892089844
64.37,0.728,1998,5,19,0.0,1.164617181,8.393174171,35.27359772,12.69795895,1.813347451,21.48227692,5.533196449,0.0,41.01496124267578,0.0,0.8872627019882202,34.78416442871094,7.994937896728516
64.6666,0.0,1998,5,19,0.0,0.985061228,7.965455055,35.16822433,-4.118021578,-8.447317779,17.57050896,5.792314053,0.0,26.846811294555664,0.0,0.9939869046211243,34.307518005371094,7.328691005706787
62.6016,4.69,1998,5,20,0.0,0.663997114,7.975633144,33.92535782,8.305886388,-1.849587448,10.02753067,0.147997588,0.0,23.304000854492188,0.0,0.8723018765449524,33.24705123901367,7.819885730743408
62.72,4.433,1998,5,20,0.0,1.24420774,8.392672539,34.46621704,23.2672736,7.826923579,25.40457916,1.243052959,0.0,24.59598731994629,0.0,1.007589340209961,33.26608657836914,7.922919273376465
62.8383,4.175,1998,5,20,0.0,1.297935605,8.628983498,34.61624146,26.12487674,6.411408633,25.07824135,1.695622563,0.0,24.59598731994629,0.0,1.2872670888900757,34.01232147216797,8.635918617248535
62.9566,3.917,1998,5,20,0.0,1.328998804,8.930257797,34.85349655,20.58087587,1.644210145,22.09747314,4.792200089,0.0,24.59598731994629,0.0,1.2876944541931152,34.01691436767578,8.738308906555176
63.0733,3.657,1998,5,20,0.0,1.329980016,8.981926918,34.86728668,17.2372818,-2.151151001,21.80017471,4.858006477,0.0,25.889556884765625,0.0,1.2930467128753662,34.17316436767578,8.802507400512695
63.1916,3.395,1998,5,20,0.0,1.212411642,8.792994499,34.78420639,2.237775363,-9.13188085,19.46753693,4.950544357,0.0,28.55319595336914,0.0,1.3156622648239136,34.155845642089844,8.776369094848633
63.31,3.133,1998,5,20,0.0,1.221047163,8.828631401,34.80970001,3.573248163,-8.92983824,19.87035561,5.020135403,0.0,27.67790985107422,0.0,1.1717277765274048,34.20195770263672,8.695343017578125
63.4266,2.868,1998,5,20,0.0,1.218791723,8.751916885,34.79571152,-1.597512513,-2.464353666,19.79891968,5.105154037,0.0,28.64965057373047,0.0,1.204368233680725,34.239707946777344,8.744430541992188
63.6633,2.338,1998,5,20,0.0,1.25075686,8.740633965,34.80269623,-7.256846875,-3.204009309,19.81686592,5.111496925,0.0,28.602357864379883,0.0,1.1808052062988281,34.26847839355469,8.708612442016602
63.8983,1.802,1998,5,20,0.0,1.318089485,9.087963104,35.180233,4.512251914,-4.538860172,21.43387985,5.446031094,0.0,41.53310012817383,0.0,1.2462741136550903,34.2689323425293,8.641579627990723
65.0167,6.45,1998,5,20,0.0,1.233511806,8.418132782,34.85316467,3.224444389,-3.905368224,25.04483986,1.277745605,0.0,24.286937713623047,0.0,1.2248913049697876,34.15891647338867,8.292106628417969
65.0167,6.45,1998,5,22,0.0,1.284494877,8.204235077,34.89949036,-0.333048776,-2.845440805,28.46370316,0.960992038,0.0,28.34943962097168,0.0,1.1674591302871704,34.24354553222656,8.1229248046875
76.41,-167.26,1998,5,25,0.98524797,0.034282338,-1.714449883,31.40006065,-2.340723947,3.297715262,0.002224901,6.88020134,4.047214985,46.49370956420898,0.0,0.03546478971838951,31.043201446533203,-1.693398118019104
65.0167,6.45,1998,5,30,0.0,0.54200387,8.463356972,35.01369095,-4.807265848,-5.146805197,8.787211418,0.037948888,0.0,10.802938461303713,0.0,0.5255148410797119,33.2519645690918,8.05574893951416
65.0167,6.45,1998,6,2,0.0,0.434120297,8.133085251,35.0501442,-5.230746791,-7.52434954,8.652178764,0.047437165,0.0,21.85515213012696,0.0,0.623285710811615,34.18461227416992,8.019420623779297
76.83,-167.56,1998,6,3,0.980516791,0.033220984,-1.696392655,30.64377975,0.387282297,0.438394351,0.027061468,6.699363708,4.034780979,10.767897605895996,0.0,0.031840186566114426,29.83896827697754,-1.6289737224578857
65.0167,6.45,1998,6,9,0.0,0.484223217,8.292060852,34.99329376,-5.391710252,-3.53786014,12.95344353,0.134961396,0.0,19.15427017211914,0.0,0.5167114734649658,34.17148208618164,8.118160247802734
76.89,-166.33,1998,6,9,0.955961049,0.035677224,-1.697879314,30.56952095,-2.627827413,-4.382127151,0.070183493,6.512634754,4.020463467,10.767897605895996,0.0,0.034268006682395935,29.560331344604492,-1.6147782802581787
65.0167,6.45,1998,6,13,0.0,0.492182404,8.6417799,34.96202087,-1.669330709,-1.258634869,11.9210825,0.089319542,0.0,10.767897605895996,0.0,0.4865158498287201,33.3754768371582,8.031283378601074
77.32,-166.49,1998,6,17,0.978896916,0.036979329,-1.667581558,30.11069489,3.193394095,7.025367022,0.022475375,6.675864697,3.956969738,10.767897605895996,32.0,0.035449083894491196,29.353679656982422,-1.592361330986023
65.0167,6.45,1998,6,20,0.0,0.402116299,9.654009819,34.84918213,4.364243522,8.910569549,11.29249859,0.056958392,0.0,10.767897605895996,0.0,0.4201532006263733,33.294410705566406,8.91629695892334
65.0167,6.45,1998,6,24,0.0,0.233895525,11.99809456,34.60362244,3.31579335,6.482549012,6.654058456,0.037460878,0.0,10.767897605895996,0.0,0.2693040370941162,32.98701095581055,10.099672317504883
77.72,-167.85,1998,6,24,0.966976523,0.037195038,-1.661498666,30.04606628,-4.00669612,3.436516598,0.037595816,6.922302246,3.885345936,10.767897605895996,15.0549,0.035897787660360336,29.048303604125977,-1.5828965902328491
66.4,34.35,1998,6,25,0.0,0.261170596,6.404919624,26.076334,-11.33653596,4.302693903,5.727238178,2.977343321,0.0,10.767897605895996,14835.620527,0.3153800368309021,24.34536361694336,1.9483669996261597
66.46666667,34.5,1998,6,25,0.0,0.247955412,7.340522766,26.11187744,-14.35965002,2.363150939,5.04984045,2.764987469,0.0,10.767897605895996,35329.502611,0.4693619906902313,25.558696746826172,2.819913387298584
65.78333333,35.73333333,1998,6,27,0.0,0.23188892,5.891553879,26.51185417,-1.992105879,2.139115706,3.563134193,2.426351786,0.0,10.767897605895996,2439.680934,0.40800774097442627,25.09394645690918,5.041192054748535
66.1,35.68333333,1998,6,27,0.0,0.237575501,6.33323288,27.05189323,-2.369189262,0.891750772,3.498613596,2.285978079,0.0,10.767897605895996,8561.704441,0.40458789467811584,25.670623779296875,5.021210670471191
66.16666667,36.0,1998,6,27,0.0,0.26744625,7.523960114,27.12364769,-3.381167352,-3.059582599,4.574293137,0.687987149,0.0,10.767897605895996,63229.59964,0.2698144316673279,26.04608154296875,5.60128116607666
73.5,19.3333,1998,6,27,0.0,1.067056775,6.691439629,35.08673477,1.983160712,-0.116087985,22.92718887,2.739620447,0.0,20.02737236022949,0.0,1.0945067405700684,34.33328628540039,6.411023139953613
74.0,19.2167,1998,6,27,0.0,1.101337433,4.231657505,34.84358215,1.122699957,1.167264581,19.42733574,2.701621532,0.0,12.951611518859863,0.0,1.1026033163070679,34.00224685668945,5.354764461517334
66.0,35.0,1998,6,28,0.0,0.342258692,6.153574467,25.73603249,-0.014627857,1.268731244,9.017834663,4.167047024,0.0,10.767897605895996,2565.1542137,0.6533277630805969,24.25316047668457,5.145574569702148
66.2,39.98333333,1998,6,28,0.0,0.184503511,5.548543453,27.74791527,-8.369060606,-3.551293537,4.075386047,3.128217936,0.0,10.767897605895996,10763.755816,0.3599626123905182,27.43475914001465,5.420036792755127
70.5,20.0,1998,6,28,0.0,1.054173946,9.042236328,34.51821899,-1.96320489,2.797057107,15.99301624,0.035730183,0.0,10.767897605895996,0.0,2.281733989715576,32.902557373046875,8.011527061462402
66.35,34.23333333,1998,6,30,0.0,0.197343126,4.332712173,24.13706589,-0.493713515,0.583550986,3.116813898,2.934081078,0.0,10.767897605895996,41228.2416,0.2925563454627991,22.86667823791504,0.7634469866752625
77.73,-168.0,1998,6,30,0.955169857,0.039099757,-1.646790266,29.69082832,3.919511661,-1.309594698,0.100903064,6.77252388,3.825803041,10.767897605895996,0.0,0.038313090801239014,28.916011810302734,-1.568299412727356
62.4833,4.9383,1998,7,1,0.0,0.212250635,11.37906647,33.70074844,-9.312241524,-1.90210063,3.511674404,0.137708008,0.0,10.767897605895996,0.0,0.19959762692451477,31.91536521911621,10.818620681762695
68.58,13.58,1998,7,1,0.0,0.182782397,11.34513855,33.95114136,-3.623783588,-5.253533646,3.504402161,0.006445259,0.0,10.767897605895996,0.0,0.17740607261657715,32.38734436035156,10.403168678283691
62.8333,4.1867,1998,7,2,0.0,0.295213282,11.70343876,33.62991714,14.55024034,6.477556378,4.12378788,0.194948241,0.0,10.767897605895996,0.0,0.4108109474182129,32.11627197265625,11.298895835876465
69.48,10.95,1998,7,2,0.0,0.358623058,10.45421791,34.64841461,-10.05660444,-2.929456159,11.13302231,1.612597942,0.0,12.487202644348145,0.0,0.36799246072769165,33.23920440673828,9.781869888305664
69.7,10.27,1998,7,2,0.0,0.427460492,9.437041283,34.96712875,-1.684993692,-16.03600979,11.82507229,1.711484075,0.0,14.901952743530272,0.0,0.3840368688106537,33.455902099609375,9.678403854370117
63.07,3.66,1998,7,3,0.0,0.722201884,11.32126331,34.38883209,22.53579944,-1.164702978,19.06624985,0.230293483,0.0,11.12220287322998,0.0,0.6827508807182312,32.777889251708984,10.771685600280762
63.19,3.4,1998,7,3,0.0,0.427373976,11.045187,34.72489166,-1.434014365,-5.693915114,14.82178593,0.834884107,0.0,10.767897605895996,0.0,0.589754045009613,32.545711517333984,10.89457893371582
63.66,2.34,1998,7,3,0.0,0.368456304,11.21460724,34.49616623,-16.82389826,-1.479435991,10.08074474,2.903316975,0.0,10.767897605895996,0.0,0.4197298288345337,32.72212600708008,10.569809913635254
64.3683,0.7333,1998,7,3,0.0,0.52039665,11.06705189,35.08392334,13.43497187,2.076187544,12.68816853,3.106037378,0.0,10.863258361816406,0.0,0.5019786953926086,33.503108978271484,10.54042911529541
64.6633,0.005,1998,7,4,0.0,0.410789251,10.75453854,34.99911499,-5.744866654,-0.425994769,6.723471642,3.196022034,0.0,12.38459300994873,0.0,0.42239972949028015,33.576171875,10.37947940826416
78.17,-167.18,1998,7,5,0.97107017,0.043371752,-1.613112569,29.3376236,-1.502871886,3.012329713,0.094785653,7.090376854,3.813415766,10.767897605895996,0.0,0.04236149042844772,28.70746421813965,-1.5503944158554077
78.17,-167.18,1998,7,6,0.969680786,0.044522878,-1.618308306,29.36378098,-4.338460043,-0.376965897,0.135229796,7.073941708,3.808393717,10.767897605895996,2.4298,0.04356749355792999,28.681360244750977,-1.5482099056243896
78.17,-167.18,1998,7,7,0.971008718,0.045630828,-1.620029926,29.34514999,-0.270719687,-2.827228419,0.132709429,7.061804295,3.802376747,10.767897605895996,79.48389075,0.04475387930870056,28.650720596313477,-1.5453734397888184
65.0167,6.45,1998,7,10,0.0,0.367282629,10.88627052,34.63982773,11.00929752,-4.818457365,6.377304077,0.045167219,0.0,10.767897605895996,0.0,0.40379616618156433,32.775447845458984,10.301191329956055
78.11,-166.13,1998,7,11,0.951681197,0.049887095,-1.608478546,28.78055382,-3.981023282,4.092013836,0.121936537,7.014298916,3.751742601,10.767897605895996,44.660594448,0.048269324004650116,28.456052780151367,-1.53151273727417
65.0167,6.45,1998,7,13,0.0,0.277040541,11.61090374,34.63980865,-3.549829498,1.348028984,4.420209408,0.029636569,0.0,10.767897605895996,0.0,0.30456116795539856,32.85720443725586,10.669086456298828
65.0167,6.45,1998,7,17,0.0,0.220249683,12.14067173,34.66106415,6.043353677,0.508691138,4.003209591,0.020268334,0.0,10.767897605895996,0.0,0.2558400630950928,32.94159698486328,11.377574920654297
68.55,-167.36,1998,7,18,0.0,0.529332459,7.199839115,29.57361031,3.556463495,19.10941303,6.330835342,0.032765746,0.0,10.767897605895996,4.724460086,1.2793552875518799,28.98421287536621,4.418399333953857
78.22,-166.13,1998,7,18,0.941556931,0.054424822,-1.580332637,28.35251617,0.041881556,2.090822719,0.094222419,6.996123314,3.699241638,10.767897605895996,5.658037049,0.05305224657058716,28.24248504638672,-1.4999394416809082
65.0167,6.45,1998,7,21,0.0,0.182341233,13.01362514,34.75284576,3.00519336,7.248339802,2.725990772,0.029936343,0.0,10.767897605895996,0.0,0.2150793820619583,33.05903244018555,12.113818168640137
71.62,-155.99,1998,7,21,0.0,1.740602612,1.750748992,29.11080933,37.37909198,6.230276078,38.44522095,0.538028955,0.0,10.767897605895996,910.5831145,1.7645292282104492,28.006376266479492,0.8141638040542603
63.0733,3.6567,1998,7,22,0.0,0.49898991,12.14811802,34.49013519,30.86388409,16.27400964,20.85437393,2.083333254,0.0,10.767897605895996,0.0,0.4158695936203003,32.878536224365234,11.63198184967041
63.1917,3.395,1998,7,22,0.0,0.333987087,12.45025635,33.9770813,11.37998849,8.381126821,10.47763348,2.869880915,0.0,10.767897605895996,0.0,0.348398894071579,32.85604476928711,11.717259407043457
78.5,-165.51,1998,7,24,0.912123978,0.057453573,-1.579718828,28.27105331,0.711675687,4.490784556,0.094185375,6.882953644,3.651236773,10.767897605895996,18.691742002,0.055946480482816696,28.151573181152344,-1.477360486984253
65.0167,6.45,1998,7,25,0.0,0.192548186,13.53655243,34.55764008,7.679440826,0.164921209,3.244436026,0.037870601,0.0,10.767897605895996,0.0,0.23574498295783997,32.82994079589844,12.367474555969238
68.58,13.5833,1998,7,26,0.0,0.111303255,13.96006966,33.97565079,3.292829171,3.818544,1.609685779,0.008082073,0.0,10.767897605895996,0.0,0.1071116179227829,32.41422653198242,12.962024688720703
72.48,-153.35,1998,7,26,0.0,0.237514481,3.868482351,29.75000763,-5.56464307,1.049367152,2.871329308,4.853244781,0.0,11.85343074798584,11190.340426,0.35020166635513306,27.769325256347656,3.7305476665496826
66.4,34.35,1998,7,27,0.0,0.343233645,13.93794537,23.66712952,0.376488408,2.987496182,7.499962807,4.115527153,0.0,10.767897605895996,0.0,0.16485925018787384,23.264904022216797,10.229228019714355
65.0167,6.45,1998,7,28,0.0,0.179804042,13.61745262,34.55147552,-4.005596787,2.717053331,3.447707415,0.043687783,0.0,10.767897605895996,0.0,0.23618336021900177,32.83597183227539,12.65024471282959
72.28,-151.83,1998,7,28,0.0,1.097279668,4.454080582,29.85913277,6.383740902,-7.947768271,28.67394066,6.434891224,0.0,10.767897605895996,7017.8980723,1.0158665180206299,28.643476486206055,3.894949436187744
71.98,-152.23,1998,7,30,0.0,1.929328442,3.928036928,29.34968758,3.195054829,-2.537027188,32.63433838,3.943879604,0.0,10.767897605895996,19435.257634,1.7081115245819092,27.52876853942871,3.912837505340576
71.555,-152.366,1998,8,2,0.0,2.078767776,5.679154396,28.76675034,27.80968249,-4.24618125,25.65952301,2.206647635,0.0,10.767897605895996,8584.651975,1.7492026090621948,27.48370933532715,5.462528705596924
71.287167,-152.557,1998,8,3,0.0,1.175628066,4.763667583,29.48985481,37.40676641,-7.003857195,13.73649311,0.474579841,0.0,10.767897605895996,35317.77265,1.239903211593628,28.178930282592773,4.07636022567749
78.26,-160.75,1998,8,3,0.779611766,0.060735747,-1.650488853,28.52406311,-2.9533308,0.565060601,0.167600602,6.756109238,3.639536858,10.767897605895996,67.76460843,0.058774180710315704,27.734079360961914,-1.4730520248413086
72.631667,-158.658833,1998,8,5,0.0,0.654987633,2.510775328,29.4111805,-12.1955514,1.905968972,3.611719131,1.260220289,0.0,11.919662475585938,5609.384257,0.697815477848053,27.367759704589844,1.6831053495407104
65.0167,6.45,1998,8,9,0.0,0.189449042,12.6163969,34.76234818,4.209571704,-8.802791685,3.827522993,0.038280912,0.0,10.767897605895996,0.0,0.23626203835010529,33.03562545776367,11.926469802856445
73.052167,-158.108667,1998,8,9,0.0,0.364450783,3.046700001,29.7124176,-13.9692843,8.9809753,1.511378288,3.285825014,0.0,10.767897605895996,6602.9254550000005,0.3818735182285309,28.288188934326172,2.7755095958709717
78.81,-158.8,1998,8,12,0.829863071,0.071925096,-1.589311361,28.07105255,0.176438771,2.753422782,0.126483828,6.748226643,3.631600142,10.767897605895996,22.82033945,0.06891763210296631,27.029329299926758,-1.4935489892959595
79.46,-158.82,1998,8,23,0.801083803,0.098873429,-1.524691582,28.29846764,-1.711018756,1.91612877,0.224059299,6.673909187,3.680592537,10.767897605895996,16.70500754,0.09414084255695343,26.9891300201416,-1.4441330432891846
71.9967,19.68,1998,8,26,0.0,0.337339401,11.22507191,34.48398972,1.075975783,-0.902364217,10.15765095,0.678339958,0.0,15.215269088745115,0.0,0.3682801425457001,33.292903900146484,11.112136840820312
79.59,-160.16,1998,8,27,0.823983669,0.114497498,-1.546309829,28.45752907,-5.50840348,5.905646086,0.277983636,6.495167732,3.630792856,10.767897605895996,0.0,0.10906431078910828,27.185718536376953,-1.4543367624282837
73.495,19.3367,1998,8,28,0.0,0.256207287,9.929323196,34.67260742,-1.620249636,10.13722196,5.490971088,1.565844178,0.0,12.751011848449709,0.0,0.25127995014190674,33.48554611206055,9.829642295837402
74.0017,19.2233,1998,8,28,0.0,0.262182266,6.942574978,34.59804916,3.588405624,3.130804375,5.366269588,1.510344625,0.0,10.767897605895996,0.0,0.2569272220134735,32.92766189575195,6.646337032318115
79.53,-159.78,1998,8,31,0.790690005,0.124047145,-1.532515168,28.41534996,-0.238546543,-1.514321566,0.237484604,6.520481586,3.648874283,10.767897605895996,0.0,0.1185392439365387,27.223896026611328,-1.428429365158081
64.75,6.41167,1998,9,6,0.0,0.130386665,12.85809898,34.51609039,4.075166211,-1.72239989,2.209363699,0.067225084,0.0,10.767897605895996,0.0,0.22373266518115997,32.39331817626953,12.21043586730957
79.68,-161.7,1998,9,8,0.822215796,0.169153601,-1.541679978,28.64099312,-5.584615842,1.485982537,0.376828909,6.415903091,3.631679773,10.767897605895996,21.96917568,0.1658807098865509,27.545345306396484,-1.4496411085128784
64.75,6.41167,1998,9,9,0.0,0.163271144,13.13655567,34.33213043,4.755803198,2.529209107,3.177511692,0.039266299,0.0,10.767897605895996,0.0,0.21825915575027466,32.230445861816406,12.398747444152832
79.68,-161.7,1998,9,9,0.817918777,0.173541367,-1.547207475,28.63444328,-4.854525626,2.508489788,0.371253669,6.414229393,3.635580063,10.767897605895996,0.0,0.1701887995004654,27.527751922607422,-1.4506187438964844
64.75,6.41167,1998,9,13,0.0,0.134766474,12.8674202,34.41292191,-5.30102551,1.68133378,2.486770391,0.122211441,0.0,10.767897605895996,0.0,0.20385219156742096,32.06105422973633,12.435348510742188
80.2,-164.71,1998,9,21,0.962115765,0.242657378,-1.570722222,29.32154274,-2.114839666,4.526229948,0.169761986,6.656535625,3.61630249,10.767897605895996,6.000020668,0.23409484326839447,28.072574615478516,-1.4994580745697021
80.17,-165.97,1998,9,29,0.969423354,0.237302065,-1.598905325,29.47091675,-2.430999465,0.863962993,0.059601739,6.706795692,3.605943203,10.767897605895996,0.0,0.22494113445281982,28.29677963256836,-1.5247812271118164
80.17,-165.97,1998,9,30,0.973082006,0.234763637,-1.599241853,29.45496559,-2.587628737,2.190085873,0.049123988,6.703406334,3.606877565,10.767897605895996,14.74985081,0.22263485193252563,28.288410186767578,-1.5238734483718872
80.25,-166.02,1998,10,1,0.972470045,0.232252523,-1.600905418,29.44525909,-2.355676331,4.576952383,0.041170672,6.700810909,3.604387283,10.767897605895996,4.380815091,0.22052253782749176,28.32879066467285,-1.5277705192565918
72.0,19.6833,1998,10,11,0.0,0.283447683,7.129788876,34.74124527,-0.67612729,6.864919513,2.538539648,2.845083237,0.0,38.56599044799805,0.0,0.277557373046875,34.20142364501953,7.145386695861816
73.5,19.3333,1998,10,12,0.0,0.287308484,6.025938988,34.9072876,8.596134186,3.552830219,1.162210226,2.999091148,0.0,41.46746444702149,0.0,0.2701544165611267,34.60785675048828,6.478081226348877
74.0,19.2167,1998,10,12,0.0,0.290024817,3.342418909,34.6225853,2.31914483,4.836801812,0.982735217,3.266864777,0.0,40.55756759643555,0.0,0.27081188559532166,34.39762878417969,4.486608028411865
66.4,34.35,1998,10,15,0.0,0.915320992,6.681444645,26.76645279,-2.876525186,7.074771821,5.545176506,2.625669479,0.0,11.62511157989502,0.0,0.8390350341796875,26.281612396240234,6.378853797912598
62.8383,4.175,1998,12,4,0.0,0.159047619,8.356143951,35.09560776,8.024182171,-1.821941137,0.32209897,7.726535797,0.0,80.27238464355469,0.0,0.12993882596492767,34.80498504638672,8.26284408569336
64.135,1.2617,1998,12,5,0.0,0.148317292,6.797375202,34.91529846,-2.502685785,0.313298288,0.125986665,7.614716053,0.0,91.88140869140624,0.0,0.13959328830242157,34.80504608154297,7.1512675285339355
62.8367,4.175,1999,1,13,0.0,0.195205703,6.682993412,34.40432739,42.24726856,33.29814672,0.148626208,7.393884182,0.0,49.22615051269531,0.0,0.1808893084526062,34.158573150634766,6.74427604675293
63.0733,3.6567,1999,1,14,0.0,0.105393253,7.444841862,35.20464706,15.74883461,11.17866859,0.14482823,9.926000595,0.0,212.9100036621093,0.0,0.08454014360904694,35.11155700683594,7.360588073730469
63.3117,3.1317,1999,1,14,0.0,0.086354248,7.440719604,35.21018219,1.424049027,7.531878352,0.038877521,10.03614044,0.0,195.5328369140625,0.0,0.07866615056991577,35.11128616333008,7.274435520172119
63.66,2.34,1999,1,14,0.0,0.079745099,7.370180607,35.20545959,1.498652808,13.74571472,0.034360621,9.468424797,0.0,135.77500915527344,0.0,0.06924008578062057,35.10859680175781,7.230313301086426
64.1333,1.265,1999,1,15,0.0,0.096897528,6.609741688,35.12937546,5.259672925,21.68661952,0.067731194,9.148309708,0.0,176.50433349609375,0.0,0.06507550179958344,35.0597038269043,6.729787826538086
64.3683,0.7267,1999,1,15,0.0,0.106497727,6.271882534,35.13020706,4.733840749,19.36611533,0.086679205,8.918120384,0.0,164.1048126220703,0.0,0.08441376686096191,35.02065658569336,6.118475437164307
64.6667,0.0,1999,1,15,0.0,0.104826234,6.172273636,35.100914,-0.470465235,13.56500834,0.079795137,8.357047081,0.0,115.21373748779295,0.0,0.08577773720026016,34.94062042236328,5.978613376617432
71.9983,19.6833,1999,1,18,0.0,0.029696176,6.028291702,35.04998779,5.930935591,1.107475813,0.0,9.525357246,0.0,140.07662963867188,0.0,0.038662150502204895,34.89422607421875,6.292795181274414
73.4983,19.33,1999,1,19,0.0,0.029130479,5.388547897,35.06742859,-1.631293818,4.030206427,0.0,9.66314888,0.0,124.29559326171876,0.0,0.031040232628583908,34.90853500366211,5.642263412475586
74.0,19.2167,1999,1,19,0.0,0.032562155,4.091440201,35.04084015,1.751633734,8.435696363,0.0,9.243990898,0.0,98.22515869140624,0.0,0.029768073931336403,34.89896011352539,5.382891654968262
70.5,20.0,1999,3,2,0.0,0.16004473,4.929178238,34.55205917,1.855327934,5.318728089,0.557727993,5.961225033,0.0,136.38998413085938,0.0,0.2036014050245285,32.052677154541016,3.728642702102661
